,Unnamed: 0,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,wind_deg_bin,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_bin_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_bin_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_bin_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_bin_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
263,263,2018-01-11 01:00:00 +0000 UTC,1012,93,1,0,574,28.186190476190475,19.898571428571433,0,24.151904761904763,17.030952380952378,93.0,1012.0,0.0,0.0,23.38190476190476,16.979523809523812,86.0,1012.0,14.0,1.0,23.56142857142857,17.25809523809524,93.0,1012.0,16.0,1.0,21.436190476190482,15.872380952380952,86.0,1012.0,15.0,2.0,11,3,1
264,264,2018-01-11 02:00:00 +0000 UTC,1012,100,2,290,574,26.35333333333333,18.929523809523808,29,28.186190476190475,19.898571428571433,93.0,1012.0,0.0,1.0,24.151904761904763,17.030952380952378,93.0,1012.0,0.0,0.0,23.38190476190476,16.979523809523812,86.0,1012.0,14.0,1.0,23.56142857142857,17.25809523809524,93.0,1012.0,16.0,1.0,11,3,2
265,265,2018-01-11 02:00:00 +0000 UTC,1012,100,2,290,574,25.635714285714286,18.070476190476192,29,26.35333333333333,18.929523809523808,100.0,1012.0,29.0,2.0,28.186190476190475,19.898571428571433,93.0,1012.0,0.0,1.0,24.151904761904763,17.030952380952378,93.0,1012.0,0.0,0.0,23.38190476190476,16.979523809523812,86.0,1012.0,14.0,1.0,11,3,2
266,266,2018-01-11 03:00:00 +0000 UTC,1012,100,1,300,574,28.746190476190478,20.122380952380947,30,25.635714285714286,18.070476190476192,100.0,1012.0,29.0,2.0,26.35333333333333,18.929523809523808,100.0,1012.0,29.0,2.0,28.186190476190475,19.898571428571433,93.0,1012.0,0.0,1.0,24.151904761904763,17.030952380952378,93.0,1012.0,0.0,0.0,11,3,3
267,267,2018-01-11 03:00:00 +0000 UTC,1012,100,1,300,574,31.244761904761898,21.47619047619048,30,28.746190476190478,20.122380952380947,100.0,1012.0,30.0,1.0,25.635714285714286,18.070476190476192,100.0,1012.0,29.0,2.0,26.35333333333333,18.929523809523808,100.0,1012.0,29.0,2.0,28.186190476190475,19.898571428571433,93.0,1012.0,0.0,1.0,11,3,3
268,268,2018-01-11 04:00:00 +0000 UTC,1012,93,2,310,574,32.54142857142857,22.32619047619048,31,31.244761904761898,21.47619047619048,100.0,1012.0,30.0,1.0,28.746190476190478,20.122380952380947,100.0,1012.0,30.0,1.0,25.635714285714286,18.070476190476192,100.0,1012.0,29.0,2.0,26.35333333333333,18.929523809523808,100.0,1012.0,29.0,2.0,11,3,4
269,269,2018-01-11 04:00:00 +0000 UTC,1012,93,2,310,574,30.310952380952386,20.888571428571428,31,32.54142857142857,22.32619047619048,93.0,1012.0,31.0,2.0,31.244761904761898,21.47619047619048,100.0,1012.0,30.0,1.0,28.746190476190478,20.122380952380947,100.0,1012.0,30.0,1.0,25.635714285714286,18.070476190476192,100.0,1012.0,29.0,2.0,11,3,4
270,270,2018-01-11 05:00:00 +0000 UTC,1012,93,1,300,574,25.487142857142853,18.77380952380953,30,30.310952380952386,20.888571428571428,93.0,1012.0,31.0,2.0,32.54142857142857,22.32619047619048,93.0,1012.0,31.0,2.0,31.244761904761898,21.47619047619048,100.0,1012.0,30.0,1.0,28.746190476190478,20.122380952380947,100.0,1012.0,30.0,1.0,11,3,5
271,271,2018-01-11 06:00:00 +0000 UTC,1012,93,1,300,574,23.262380952380948,17.678571428571427,30,25.487142857142853,18.77380952380953,93.0,1012.0,30.0,1.0,30.310952380952386,20.888571428571428,93.0,1012.0,31.0,2.0,32.54142857142857,22.32619047619048,93.0,1012.0,31.0,2.0,31.244761904761898,21.47619047619048,100.0,1012.0,30.0,1.0,11,3,6
272,272,2018-01-11 07:00:00 +0000 UTC,1013,93,0,0,574,23.270476190476195,18.381904761904767,0,23.262380952380948,17.678571428571427,93.0,1012.0,30.0,1.0,25.487142857142853,18.77380952380953,93.0,1012.0,30.0,1.0,30.310952380952386,20.888571428571428,93.0,1012.0,31.0,2.0,32.54142857142857,22.32619047619048,93.0,1012.0,31.0,2.0,11,3,7
273,273,2018-01-11 08:00:00 +0000 UTC,1013,93,1,15,574,27.86476190476191,21.189047619047614,1,23.270476190476195,18.381904761904767,93.0,1013.0,0.0,0.0,23.262380952380948,17.678571428571427,93.0,1012.0,30.0,1.0,25.487142857142853,18.77380952380953,93.0,1012.0,30.0,1.0,30.310952380952386,20.888571428571428,93.0,1012.0,31.0,2.0,11,3,8
274,274,2018-01-11 08:00:00 +0000 UTC,1013,93,1,15,574,29.770476190476195,22.12,1,27.86476190476191,21.189047619047614,93.0,1013.0,1.0,1.0,23.270476190476195,18.381904761904767,93.0,1013.0,0.0,0.0,23.262380952380948,17.678571428571427,93.0,1012.0,30.0,1.0,25.487142857142853,18.77380952380953,93.0,1012.0,30.0,1.0,11,3,8
275,275,2018-01-11 09:00:00 +0000 UTC,1014,100,1,320,574,26.159523809523808,19.908095238095232,32,29.770476190476195,22.12,93.0,1013.0,1.0,1.0,27.86476190476191,21.189047619047614,93.0,1013.0,1.0,1.0,23.270476190476195,18.381904761904767,93.0,1013.0,0.0,0.0,23.262380952380948,17.678571428571427,93.0,1012.0,30.0,1.0,11,3,9
276,276,2018-01-11 10:00:00 +0000 UTC,1014,93,1,0,574,26.43857142857143,20.40047619047619,0,26.159523809523808,19.908095238095232,100.0,1014.0,32.0,1.0,29.770476190476195,22.12,93.0,1013.0,1.0,1.0,27.86476190476191,21.189047619047614,93.0,1013.0,1.0,1.0,23.270476190476195,18.381904761904767,93.0,1013.0,0.0,0.0,11,3,10
277,277,2018-01-11 11:00:00 +0000 UTC,1014,86,1,300,574,29.92142857142857,22.117619047619048,30,26.43857142857143,20.40047619047619,93.0,1014.0,0.0,1.0,26.159523809523808,19.908095238095232,100.0,1014.0,32.0,1.0,29.770476190476195,22.12,93.0,1013.0,1.0,1.0,27.86476190476191,21.189047619047614,93.0,1013.0,1.0,1.0,11,3,11
278,278,2018-01-11 12:00:00 +0000 UTC,1014,86,2,290,574,26.451428571428572,19.539047619047626,29,29.92142857142857,22.117619047619048,86.0,1014.0,30.0,1.0,26.43857142857143,20.40047619047619,93.0,1014.0,0.0,1.0,26.159523809523808,19.908095238095232,100.0,1014.0,32.0,1.0,29.770476190476195,22.12,93.0,1013.0,1.0,1.0,11,3,12
279,279,2018-01-11 13:00:00 +0000 UTC,1014,75,1,0,574,28.040952380952387,20.506190476190472,0,26.451428571428572,19.539047619047626,86.0,1014.0,29.0,2.0,29.92142857142857,22.117619047619048,86.0,1014.0,30.0,1.0,26.43857142857143,20.40047619047619,93.0,1014.0,0.0,1.0,26.159523809523808,19.908095238095232,100.0,1014.0,32.0,1.0,11,3,13
280,280,2018-01-11 14:00:00 +0000 UTC,1015,70,1,0,574,31.53095238095237,22.294761904761906,0,28.040952380952387,20.506190476190472,75.0,1014.0,0.0,1.0,26.451428571428572,19.539047619047626,86.0,1014.0,29.0,2.0,29.92142857142857,22.117619047619048,86.0,1014.0,30.0,1.0,26.43857142857143,20.40047619047619,93.0,1014.0,0.0,1.0,11,3,14
281,281,2018-01-11 15:00:00 +0000 UTC,1015,75,0,0,574,31.856666666666666,23.11476190476191,0,31.53095238095237,22.294761904761906,70.0,1015.0,0.0,1.0,28.040952380952387,20.506190476190472,75.0,1014.0,0.0,1.0,26.451428571428572,19.539047619047626,86.0,1014.0,29.0,2.0,29.92142857142857,22.117619047619048,86.0,1014.0,30.0,1.0,11,3,15
282,282,2018-01-11 16:00:00 +0000 UTC,1016,70,0,0,574,33.042857142857144,23.866190476190468,0,31.856666666666666,23.11476190476191,75.0,1015.0,0.0,0.0,31.53095238095237,22.294761904761906,70.0,1015.0,0.0,1.0,28.040952380952387,20.506190476190472,75.0,1014.0,0.0,1.0,26.451428571428572,19.539047619047626,86.0,1014.0,29.0,2.0,11,3,16
283,283,2018-01-11 17:00:00 +0000 UTC,1016,75,0,60,574,35.49142857142857,25.520952380952387,6,33.042857142857144,23.866190476190468,70.0,1016.0,0.0,0.0,31.856666666666666,23.11476190476191,75.0,1015.0,0.0,0.0,31.53095238095237,22.294761904761906,70.0,1015.0,0.0,1.0,28.040952380952387,20.506190476190472,75.0,1014.0,0.0,1.0,11,3,17
284,284,2018-01-11 18:00:00 +0000 UTC,1017,80,0,0,574,34.09809523809524,24.548095238095232,0,35.49142857142857,25.520952380952387,75.0,1016.0,6.0,0.0,33.042857142857144,23.866190476190468,70.0,1016.0,0.0,0.0,31.856666666666666,23.11476190476191,75.0,1015.0,0.0,0.0,31.53095238095237,22.294761904761906,70.0,1015.0,0.0,1.0,11,3,18
285,285,2018-01-11 19:00:00 +0000 UTC,1017,86,2,320,574,32.98619047619048,23.198571428571434,32,34.09809523809524,24.548095238095232,80.0,1017.0,0.0,0.0,35.49142857142857,25.520952380952387,75.0,1016.0,6.0,0.0,33.042857142857144,23.866190476190468,70.0,1016.0,0.0,0.0,31.856666666666666,23.11476190476191,75.0,1015.0,0.0,0.0,11,3,19
286,286,2018-01-11 20:00:00 +0000 UTC,1018,86,1,0,574,33.28904761904761,23.473809523809518,0,32.98619047619048,23.198571428571434,86.0,1017.0,32.0,2.0,34.09809523809524,24.548095238095232,80.0,1017.0,0.0,0.0,35.49142857142857,25.520952380952387,75.0,1016.0,6.0,0.0,33.042857142857144,23.866190476190468,70.0,1016.0,0.0,0.0,11,3,20
287,287,2018-01-11 21:00:00 +0000 UTC,1018,86,1,330,574,31.40571428571429,21.738095238095244,33,33.28904761904761,23.473809523809518,86.0,1018.0,0.0,1.0,32.98619047619048,23.198571428571434,86.0,1017.0,32.0,2.0,34.09809523809524,24.548095238095232,80.0,1017.0,0.0,0.0,35.49142857142857,25.520952380952387,75.0,1016.0,6.0,0.0,11,3,21
288,288,2018-01-11 21:00:00 +0000 UTC,1018,86,1,330,574,36.69190476190477,25.384285714285713,33,31.40571428571429,21.738095238095244,86.0,1018.0,33.0,1.0,33.28904761904761,23.473809523809518,86.0,1018.0,0.0,1.0,32.98619047619048,23.198571428571434,86.0,1017.0,32.0,2.0,34.09809523809524,24.548095238095232,80.0,1017.0,0.0,0.0,11,3,21
289,289,2018-01-11 22:00:00 +0000 UTC,1019,93,1,310,574,35.656190476190474,23.57666666666666,31,36.69190476190477,25.384285714285713,86.0,1018.0,33.0,1.0,31.40571428571429,21.738095238095244,86.0,1018.0,33.0,1.0,33.28904761904761,23.473809523809518,86.0,1018.0,0.0,1.0,32.98619047619048,23.198571428571434,86.0,1017.0,32.0,2.0,11,3,22
290,290,2018-01-11 23:00:00 +0000 UTC,1019,93,1,0,574,35.14523809523809,23.02,0,35.656190476190474,23.57666666666666,93.0,1019.0,31.0,1.0,36.69190476190477,25.384285714285713,86.0,1018.0,33.0,1.0,31.40571428571429,21.738095238095244,86.0,1018.0,33.0,1.0,33.28904761904761,23.473809523809518,86.0,1018.0,0.0,1.0,11,3,23
291,291,2018-01-12 00:00:00 +0000 UTC,1019,93,1,300,574,36.26666666666666,23.345238095238088,30,35.14523809523809,23.02,93.0,1019.0,0.0,1.0,35.656190476190474,23.57666666666666,93.0,1019.0,31.0,1.0,36.69190476190477,25.384285714285713,86.0,1018.0,33.0,1.0,31.40571428571429,21.738095238095244,86.0,1018.0,33.0,1.0,12,4,0
292,292,2018-01-12 01:00:00 +0000 UTC,1019,93,1,343,574,38.49857142857143,22.82666666666667,34,36.26666666666666,23.345238095238088,93.0,1019.0,30.0,1.0,35.14523809523809,23.02,93.0,1019.0,0.0,1.0,35.656190476190474,23.57666666666666,93.0,1019.0,31.0,1.0,36.69190476190477,25.384285714285713,86.0,1018.0,33.0,1.0,12,4,1
293,293,2018-01-12 02:00:00 +0000 UTC,1020,86,2,350,574,37.47809523809524,20.72952380952381,35,38.49857142857143,22.82666666666667,93.0,1019.0,34.0,1.0,36.26666666666666,23.345238095238088,93.0,1019.0,30.0,1.0,35.14523809523809,23.02,93.0,1019.0,0.0,1.0,35.656190476190474,23.57666666666666,93.0,1019.0,31.0,1.0,12,4,2
294,294,2018-01-12 02:00:00 +0000 UTC,1020,86,2,350,574,39.45809523809525,20.983333333333327,35,37.47809523809524,20.72952380952381,86.0,1020.0,35.0,2.0,38.49857142857143,22.82666666666667,93.0,1019.0,34.0,1.0,36.26666666666666,23.345238095238088,93.0,1019.0,30.0,1.0,35.14523809523809,23.02,93.0,1019.0,0.0,1.0,12,4,2
295,295,2018-01-12 03:00:00 +0000 UTC,1021,86,1,0,574,41.02238095238096,20.860952380952387,0,39.45809523809525,20.983333333333327,86.0,1020.0,35.0,2.0,37.47809523809524,20.72952380952381,86.0,1020.0,35.0,2.0,38.49857142857143,22.82666666666667,93.0,1019.0,34.0,1.0,36.26666666666666,23.345238095238088,93.0,1019.0,30.0,1.0,12,4,3
296,296,2018-01-12 03:00:00 +0000 UTC,1021,86,1,0,574,39.547619047619044,19.90047619047619,0,41.02238095238096,20.860952380952387,86.0,1021.0,0.0,1.0,39.45809523809525,20.983333333333327,86.0,1020.0,35.0,2.0,37.47809523809524,20.72952380952381,86.0,1020.0,35.0,2.0,38.49857142857143,22.82666666666667,93.0,1019.0,34.0,1.0,12,4,3
297,297,2018-01-12 04:00:00 +0000 UTC,1021,80,2,50,574,35.71999999999999,18.306666666666665,5,39.547619047619044,19.90047619047619,86.0,1021.0,0.0,1.0,41.02238095238096,20.860952380952387,86.0,1021.0,0.0,1.0,39.45809523809525,20.983333333333327,86.0,1020.0,35.0,2.0,37.47809523809524,20.72952380952381,86.0,1020.0,35.0,2.0,12,4,4
298,298,2018-01-12 05:00:00 +0000 UTC,1021,80,2,40,574,26.615238095238094,14.359047619047615,4,35.71999999999999,18.306666666666665,80.0,1021.0,5.0,2.0,39.547619047619044,19.90047619047619,86.0,1021.0,0.0,1.0,41.02238095238096,20.860952380952387,86.0,1021.0,0.0,1.0,39.45809523809525,20.983333333333327,86.0,1020.0,35.0,2.0,12,4,5
299,299,2018-01-12 06:00:00 +0000 UTC,1021,86,3,50,574,26.423809523809524,13.992380952380955,5,26.615238095238094,14.359047619047615,80.0,1021.0,4.0,2.0,35.71999999999999,18.306666666666665,80.0,1021.0,5.0,2.0,39.547619047619044,19.90047619047619,86.0,1021.0,0.0,1.0,41.02238095238096,20.860952380952387,86.0,1021.0,0.0,1.0,12,4,6
300,300,2018-01-12 07:00:00 +0000 UTC,1022,86,2,60,574,27.735714285714284,14.684761904761903,6,26.423809523809524,13.992380952380955,86.0,1021.0,5.0,3.0,26.615238095238094,14.359047619047615,80.0,1021.0,4.0,2.0,35.71999999999999,18.306666666666665,80.0,1021.0,5.0,2.0,39.547619047619044,19.90047619047619,86.0,1021.0,0.0,1.0,12,4,7
301,301,2018-01-12 08:00:00 +0000 UTC,1022,86,2,60,574,26.306190476190476,15.14190476190476,6,27.735714285714284,14.684761904761903,86.0,1022.0,6.0,2.0,26.423809523809524,13.992380952380955,86.0,1021.0,5.0,3.0,26.615238095238094,14.359047619047615,80.0,1021.0,4.0,2.0,35.71999999999999,18.306666666666665,80.0,1021.0,5.0,2.0,12,4,8
302,302,2018-01-12 09:00:00 +0000 UTC,1023,86,2,10,574,23.49619047619048,14.170476190476188,1,26.306190476190476,15.14190476190476,86.0,1022.0,6.0,2.0,27.735714285714284,14.684761904761903,86.0,1022.0,6.0,2.0,26.423809523809524,13.992380952380955,86.0,1021.0,5.0,3.0,26.615238095238094,14.359047619047615,80.0,1021.0,4.0,2.0,12,4,9
303,303,2018-01-12 10:00:00 +0000 UTC,1023,86,2,50,574,21.690952380952385,12.721428571428572,5,23.49619047619048,14.170476190476188,86.0,1023.0,1.0,2.0,26.306190476190476,15.14190476190476,86.0,1022.0,6.0,2.0,27.735714285714284,14.684761904761903,86.0,1022.0,6.0,2.0,26.423809523809524,13.992380952380955,86.0,1021.0,5.0,3.0,12,4,10
304,304,2018-01-12 11:00:00 +0000 UTC,1023,100,1,0,574,21.356666666666676,12.916666666666664,0,21.690952380952385,12.721428571428572,86.0,1023.0,5.0,2.0,23.49619047619048,14.170476190476188,86.0,1023.0,1.0,2.0,26.306190476190476,15.14190476190476,86.0,1022.0,6.0,2.0,27.735714285714284,14.684761904761903,86.0,1022.0,6.0,2.0,12,4,11
305,305,2018-01-12 12:00:00 +0000 UTC,1023,86,2,360,574,20.591904761904768,12.146190476190476,36,21.356666666666676,12.916666666666664,100.0,1023.0,0.0,1.0,21.690952380952385,12.721428571428572,86.0,1023.0,5.0,2.0,23.49619047619048,14.170476190476188,86.0,1023.0,1.0,2.0,26.306190476190476,15.14190476190476,86.0,1022.0,6.0,2.0,12,4,12
306,306,2018-01-12 13:00:00 +0000 UTC,1023,86,2,350,574,20.431904761904768,12.782857142857145,35,20.591904761904768,12.146190476190476,86.0,1023.0,36.0,2.0,21.356666666666676,12.916666666666664,100.0,1023.0,0.0,1.0,21.690952380952385,12.721428571428572,86.0,1023.0,5.0,2.0,23.49619047619048,14.170476190476188,86.0,1023.0,1.0,2.0,12,4,13
307,307,2018-01-12 14:00:00 +0000 UTC,1023,98,2,20,574,21.428095238095246,13.541904761904762,2,20.431904761904768,12.782857142857145,86.0,1023.0,35.0,2.0,20.591904761904768,12.146190476190476,86.0,1023.0,36.0,2.0,21.356666666666676,12.916666666666664,100.0,1023.0,0.0,1.0,21.690952380952385,12.721428571428572,86.0,1023.0,5.0,2.0,12,4,14
308,308,2018-01-12 15:00:00 +0000 UTC,1023,98,2,10,574,20.77952380952381,12.80857142857143,1,21.428095238095246,13.541904761904762,98.0,1023.0,2.0,2.0,20.431904761904768,12.782857142857145,86.0,1023.0,35.0,2.0,20.591904761904768,12.146190476190476,86.0,1023.0,36.0,2.0,21.356666666666676,12.916666666666664,100.0,1023.0,0.0,1.0,12,4,15
309,309,2018-01-12 16:00:00 +0000 UTC,1024,98,2,10,574,21.986666666666665,14.03904761904762,1,20.77952380952381,12.80857142857143,98.0,1023.0,1.0,2.0,21.428095238095246,13.541904761904762,98.0,1023.0,2.0,2.0,20.431904761904768,12.782857142857145,86.0,1023.0,35.0,2.0,20.591904761904768,12.146190476190476,86.0,1023.0,36.0,2.0,12,4,16
310,310,2018-01-12 17:00:00 +0000 UTC,1024,100,2,10,574,22.71142857142857,14.538095238095238,1,21.986666666666665,14.03904761904762,98.0,1024.0,1.0,2.0,20.77952380952381,12.80857142857143,98.0,1023.0,1.0,2.0,21.428095238095246,13.541904761904762,98.0,1023.0,2.0,2.0,20.431904761904768,12.782857142857145,86.0,1023.0,35.0,2.0,12,4,17
311,311,2018-01-12 18:00:00 +0000 UTC,1024,100,2,10,574,21.413809523809523,13.643333333333334,1,22.71142857142857,14.538095238095238,100.0,1024.0,1.0,2.0,21.986666666666665,14.03904761904762,98.0,1024.0,1.0,2.0,20.77952380952381,12.80857142857143,98.0,1023.0,1.0,2.0,21.428095238095246,13.541904761904762,98.0,1023.0,2.0,2.0,12,4,18
312,312,2018-01-12 19:00:00 +0000 UTC,1024,100,2,10,574,22.819523809523808,14.482857142857144,1,21.413809523809523,13.643333333333334,100.0,1024.0,1.0,2.0,22.71142857142857,14.538095238095238,100.0,1024.0,1.0,2.0,21.986666666666665,14.03904761904762,98.0,1024.0,1.0,2.0,20.77952380952381,12.80857142857143,98.0,1023.0,1.0,2.0,12,4,19
313,313,2018-01-12 19:00:00 +0000 UTC,1024,100,2,10,574,24.140000000000004,15.358095238095233,1,22.819523809523808,14.482857142857144,100.0,1024.0,1.0,2.0,21.413809523809523,13.643333333333334,100.0,1024.0,1.0,2.0,22.71142857142857,14.538095238095238,100.0,1024.0,1.0,2.0,21.986666666666665,14.03904761904762,98.0,1024.0,1.0,2.0,12,4,19
314,314,2018-01-12 20:00:00 +0000 UTC,1024,98,3,10,574,25.268095238095242,15.972380952380949,1,24.140000000000004,15.358095238095233,100.0,1024.0,1.0,2.0,22.819523809523808,14.482857142857144,100.0,1024.0,1.0,2.0,21.413809523809523,13.643333333333334,100.0,1024.0,1.0,2.0,22.71142857142857,14.538095238095238,100.0,1024.0,1.0,2.0,12,4,20
315,315,2018-01-12 20:00:00 +0000 UTC,1024,98,3,10,574,24.354761904761904,15.848095238095238,1,25.268095238095242,15.972380952380949,98.0,1024.0,1.0,3.0,24.140000000000004,15.358095238095233,100.0,1024.0,1.0,2.0,22.819523809523808,14.482857142857144,100.0,1024.0,1.0,2.0,21.413809523809523,13.643333333333334,100.0,1024.0,1.0,2.0,12,4,20
316,316,2018-01-12 21:00:00 +0000 UTC,1024,98,3,30,574,25.39857142857143,15.882380952380949,3,24.354761904761904,15.848095238095238,98.0,1024.0,1.0,3.0,25.268095238095242,15.972380952380949,98.0,1024.0,1.0,3.0,24.140000000000004,15.358095238095233,100.0,1024.0,1.0,2.0,22.819523809523808,14.482857142857144,100.0,1024.0,1.0,2.0,12,4,21
317,317,2018-01-12 21:00:00 +0000 UTC,1024,98,3,30,574,27.12190476190477,17.22904761904762,3,25.39857142857143,15.882380952380949,98.0,1024.0,3.0,3.0,24.354761904761904,15.848095238095238,98.0,1024.0,1.0,3.0,25.268095238095242,15.972380952380949,98.0,1024.0,1.0,3.0,24.140000000000004,15.358095238095233,100.0,1024.0,1.0,2.0,12,4,21
318,318,2018-01-12 22:00:00 +0000 UTC,1024,98,3,20,574,27.82,16.913809523809526,2,27.12190476190477,17.22904761904762,98.0,1024.0,3.0,3.0,25.39857142857143,15.882380952380949,98.0,1024.0,3.0,3.0,24.354761904761904,15.848095238095238,98.0,1024.0,1.0,3.0,25.268095238095242,15.972380952380949,98.0,1024.0,1.0,3.0,12,4,22
319,319,2018-01-12 23:00:00 +0000 UTC,1023,93,1,16,574,25.356190476190488,16.163333333333334,1,27.82,16.913809523809526,98.0,1024.0,2.0,3.0,27.12190476190477,17.22904761904762,98.0,1024.0,3.0,3.0,25.39857142857143,15.882380952380949,98.0,1024.0,3.0,3.0,24.354761904761904,15.848095238095238,98.0,1024.0,1.0,3.0,12,4,23
320,320,2018-01-13 00:00:00 +0000 UTC,1024,86,2,290,574,25.968571428571426,16.40904761904762,29,25.356190476190488,16.163333333333334,93.0,1023.0,1.0,1.0,27.82,16.913809523809526,98.0,1024.0,2.0,3.0,27.12190476190477,17.22904761904762,98.0,1024.0,3.0,3.0,25.39857142857143,15.882380952380949,98.0,1024.0,3.0,3.0,13,5,0
321,321,2018-01-13 01:00:00 +0000 UTC,1023,93,1,190,574,24.90142857142857,15.650476190476196,19,25.968571428571426,16.40904761904762,86.0,1024.0,29.0,2.0,25.356190476190488,16.163333333333334,93.0,1023.0,1.0,1.0,27.82,16.913809523809526,98.0,1024.0,2.0,3.0,27.12190476190477,17.22904761904762,98.0,1024.0,3.0,3.0,13,5,1
322,322,2018-01-13 02:00:00 +0000 UTC,1023,86,0,0,574,23.739999999999995,14.586666666666664,0,24.90142857142857,15.650476190476196,93.0,1023.0,19.0,1.0,25.968571428571426,16.40904761904762,86.0,1024.0,29.0,2.0,25.356190476190488,16.163333333333334,93.0,1023.0,1.0,1.0,27.82,16.913809523809526,98.0,1024.0,2.0,3.0,13,5,2
323,323,2018-01-13 03:00:00 +0000 UTC,1024,98,2,10,574,22.852380952380948,14.281904761904762,1,23.739999999999995,14.586666666666664,86.0,1023.0,0.0,0.0,24.90142857142857,15.650476190476196,93.0,1023.0,19.0,1.0,25.968571428571426,16.40904761904762,86.0,1024.0,29.0,2.0,25.356190476190488,16.163333333333334,93.0,1023.0,1.0,1.0,13,5,3
324,324,2018-01-13 04:00:00 +0000 UTC,1023,74,1,0,574,21.352857142857143,13.690000000000005,0,22.852380952380948,14.281904761904762,98.0,1024.0,1.0,2.0,23.739999999999995,14.586666666666664,86.0,1023.0,0.0,0.0,24.90142857142857,15.650476190476196,93.0,1023.0,19.0,1.0,25.968571428571426,16.40904761904762,86.0,1024.0,29.0,2.0,13,5,4
325,325,2018-01-13 05:00:00 +0000 UTC,1023,74,1,40,574,19.987142857142853,13.191904761904759,4,21.352857142857143,13.690000000000005,74.0,1023.0,0.0,1.0,22.852380952380948,14.281904761904762,98.0,1024.0,1.0,2.0,23.739999999999995,14.586666666666664,86.0,1023.0,0.0,0.0,24.90142857142857,15.650476190476196,93.0,1023.0,19.0,1.0,13,5,5
326,326,2018-01-13 06:00:00 +0000 UTC,1023,74,3,70,574,19.84238095238095,13.146190476190474,7,19.987142857142853,13.191904761904759,74.0,1023.0,4.0,1.0,21.352857142857143,13.690000000000005,74.0,1023.0,0.0,1.0,22.852380952380948,14.281904761904762,98.0,1024.0,1.0,2.0,23.739999999999995,14.586666666666664,86.0,1023.0,0.0,0.0,13,5,6
327,327,2018-01-13 07:00:00 +0000 UTC,1023,74,1,0,574,19.791904761904767,13.160476190476196,0,19.84238095238095,13.146190476190474,74.0,1023.0,7.0,3.0,19.987142857142853,13.191904761904759,74.0,1023.0,4.0,1.0,21.352857142857143,13.690000000000005,74.0,1023.0,0.0,1.0,22.852380952380948,14.281904761904762,98.0,1024.0,1.0,2.0,13,5,7
